4qlmfe|d4u087f d4u1wnl|1 0
4qlmz0 d4u149e|d4u1ha4 d4ub0z8|1 0
4qlnnl|d4ur237 d4u53qd|0 1
4qlo7j|d4u1jc4 d4untgm|1 0
4qlo9y|d4txt5b d4ufjw3|1 0
4qlq42|d4v0god d4ug7va|0 1
4qlr18|d4u3vu0 d4ty9oj|0 1
4qls6j|d4u2tn7 d4u2fj9|1 0
4qlt63|d4ueptd d4tywos|1 0
4qluzx|d4u0srq d4u1g9l|0 1
4qlz1r d4u1l55|d4udh24 d4v08yz|1 0
4qm08b|d4u0gv9 d4u7ez0|0 1
4qm1dl|d4un80i d4uve9c|1 0
4qm20m|d4u8rw4 d4v1j4l|0 1
4qm2ox|d4ur6lb d4u23s7|0 1
4qm3n9|d4uf849 d4u4jcv|1 0
4qm3sx|d4u1g4o d4u1p98|1 0
4qm64o d4u1hy4|d4ut8jd d4ubrhy|0 1
4qm6a6 d4u1csn|d4u6mff d4u1fdi|1 0
4qm6c8|d4v5aul d4ulwbn|0 1
4qm72f|d4u1t85 d4u1mvn|0 1
4qm7wz|d4u49kd d5frg33|0 1
4qma05|d4u9xq3 d4u8ej1|0 1
4qmad5 d4u4d0a|d4u7wff d4u9qy5|0 1
4qmaq4|d4uc0hr d4uy94f|1 0
4qmd3s|d4u598d d4u518w|1 0
4qme3b|d4u4bak d4u3nt3|1 0
4qmez1|d4uf5mh d4ukozr|1 0
4qmfyn d4u7hkv|d4wc9my d4v7r0o|0 1
4qmfyn|d4ukv6n d4u91yn|0 1
4qmg3l|d4ugg8d d4v1nag|1 0
4qmh5h|d4wig8h d4uzri2|0 1
4qmitj|d4ucrer d4u5zp9|0 1
4qml0h|d4u5aoa d4ue7r9|1 0
4qmno7|d4u6esv d4u5pqu|0 1
4qmu44|d4u7ex9 d4u7qv2|0 1
4qmuax|d4uz3yw d4uovjx|0 1
4qmups|d4uaiep d4u9egg|1 0
4qmwpt|d4u92oe d4u82v4|0 1
4qmzlm|d4ybcyd d4uidjs|0 1
4qn0mw d4u9jac|d4ub6mz d4ua0qw|1 0
4qn12m|d4ucqc2 d4udjho|0 1
4qn1cy d4uc6ra|d4unyte d4udbkj|1 0
4qn2hb|d4vbjah d4uukum|0 1
4qn3pf d4ua1ln|d4uhl3n d4utyev|1 0
4qn58n|d4ubk0x d4uacij|1 0
4qn5cy|d4um91r d4urj2f|0 1
4qn9lb d4uc9gh d4ueyjf|d4uflcg d4ufarb|1 0
4qncb3|d4uydr1 d4ux5oa|0 1
4qnfts|d4ud384 d4ud9vr|0 1
4qnfvb d4uhafu d4uor21|d4uu1ox d4vablm|1 0
4qngg9|d4ud7h7 d4ulsn1|0 1
4qnmhc|d4uf6dq d4uqoln|1 0
4qnn14|d4ugzxz d4ug4ng|1 0
4qnnrp|d4ug05r d4ufjb9|0 1
4qns96|d4ugcbp d4ujadh|0 1
4qnvol|d4umvep d4uhhn7|0 1
4qnvzh|d4uifn4 d4uj6zr|0 1
4qnwbh|d4uum5i d4uv4l7|1 0
4qnx3k|d4uhhlq d4uhf6u|1 0
4qnxvf|d4uprmd d4uqkbr|1 0
4qnyy9|d4umdcw d4un71f|0 1
4qnzmr|d4uyh69 d4v16ti|1 0
4qo13e|d4wxhb3 d4uptk9|0 1
4qo1p0|d4vai5f d4uomsp|1 0
4qo304|d4ujzqv d4uiw9b|0 1
4qo4lr|d4wkzss d4uybuo|1 0
4qoa4w d4unjth|d4uo7i6 d4uxv6i|1 0
4qoajz|d4v9fej d4ul14g|0 1
4qoczn|d4utg9e d4umump|0 1
4qod0d d4usxnw|d4uzkua d4xa0us|0 1
4qoeqw|d4ultai d4usknb|1 0
4qofqm|d4uw5e4 d4uosxc|1 0
4qoh49|d4v8xi8 d4uz8h6|1 0
4qolhw|d4uxy3k d4vvqqp|0 1
4qollb|d4v2css d4ur3gw|0 1
4qon9e|d4ux3qf d4uodew|0 1
4qoo82|d4ur9a6 d4vfpyk|0 1
4qooim|d4uz6e4 d4uxahl|1 0
4qorkk|d4uq1wp d4uovc3|0 1
4qosmg|d4uz59t d4upqeh|0 1
4qosy9|d4up3py d4up5dc|0 1
8xbm6|c0aqczn c0aqjdj|0 1
8yoou c0auvnx c0auzxo|c0av1yn c0av0u4|0 1
8yu73|c0av8a6 c0avjgy|0 1
8zuek|c0ayury c0aypi4|0 1
8zisq|c0axk6l c0axg30|0 1
8zzuj|c0azb2o c0azaqn|0 1
8zzld|c0az3vq c0az5h9|1 0
90eoa|c0b10ph c0b0i5m|1 0
90d0a c0b08dp|c0b09fq c0b0fkz|0 1
91pnq|c0b4uxf c0b4ndk|0 1
924nn|c0b69kz c0b61lo|0 1
923cr|c0b60d8 c0b5zkz|0 1
92oqa|c0b853o c0b8cba|1 0
93mm1|c0bbifm c0bb76g|1 0
93kpr|c0baumi c0bcodr|1 0
93kfi|c0baxji c0baz8h|0 1
94bhi|c0bdqdg c0bdnyr|1 0
94lr2|c0bet8w c0bevmf|1 0
94fxn|c0befj3 c0be9vx|1 0
94sry c0bfg62|c0bfty0 c0bflyi|1 0
9525t|c0bg87m c0bgjt9|0 1
94tpg|c0bfjyl c0bfket|0 1
963fl|c0bjq22 c0bktue|1 0
95ysb|c0bjfrd c0bjbkt|0 1
967hi|c0bk97j c0bk7p5|1 0
d82pk c0y9563|c0y97lu c0y95ym|0 1
d8z9q|c0ygxwd c0yflwk|1 0
d8wr1|c0yes9l c0yrp2a|0 1
d8uvy|c0yeetp c0yeszo|1 0
d8r3u|c0ydw46 c0yevu7|1 0
d8m57|c0yd3al c0yd0ne|1 0
d90g3|c0yg180 c0yh0re|0 1
d9pz8|c0ylqk6 c0ylx2h|0 1
d9nay|c0yk9ir c0ykuxg|1 0
d9llo|c0yl810 c0ylpf6|1 0
d9x0w|c0yqprb c0yq5s5|0 1
d9u6g c0ym11l|c0ym1o4 c0ymcm1|1 0
d9tkk|c0ymrtj c0ymnza|0 1
dacrp c0yq58c|c0yqii3 c0ys5n1|0 1
da9y1|c0ypkxb c0yruwc|0 1
da97l|c0yq5jc c0ypdq8|0 1
da6nm|c0yotp6 c0yor8q|1 0
da4kj|c0yoqe6 c0yosmd|0 1
da2d4|c0yparq c0yofrv|0 1
dasii|c0ytbfs c0ywtiq|0 1
dape5|c0ysk61 c0ytvcj|0 1
dbajx|c0yx5lq c0yx7m7|1 0
db47c|c0ywdwd c0ywk6v|1 0
db2te|c0yw62d c0yvz80|1 0
dbpdf|c0z2d79 c0z5nvs|0 1
dbnov|c0z16su c0z01at|1 0
dbm15|c0z0ilj c0z0mou|0 1
dcbgg|c0z5wbb c0z5yk0|1 0
dc2us|c0z4eei c0z34jm|1 0
dckbo|c0z7lc3 c0z8k3d|1 0
dcvjs|c0z99md c0z9hph|0 1
dct42|c0za1bd c0z9kw2|1 0
ddi1n|c0zgb3s c0zfrlv|0 1
ddd46|c0zd6mm c0zd30i|1 0
dd4pr|c0zcas4 c0zce7k|0 1
ddxez|c0ziabv c0zigai|0 1
ddqph|c0zibus c0zgiji|1 0
ddnxq|c0zh1p6 c0zfeoc|0 1
ddjpo|c0zerlk c0zgjzn|0 1
degsl c0zm4ks|c0zngmr c0zo9fe|0 1
degng|c0zltnd c0zm8ac|1 0
de6ru|c0zjmwp c0zjpd7|1 0
de4vn|c0zmnmt c0zkvad|1 0
de3fd|c0zkcf4 c0zk78g|0 1
df17k|c0zqjir c0zs582|1 0
df0jv|c0zqnas c0zs58e|1 0
deyl1|c0zps0b c0zpu39|0 1
dff8v|c0zu0qg c0zudig|0 1
dfeif|c0ztyaa c0ztyzg|1 0
df2b4|c0zqi6n c0zqqnu|1 0
dfudf|c0zwixy c0zyyqp|1 0
dfm0d|c0zv58j c0zuhf7|1 0
dfxxd|c0zxt92 c0zxn4i|0 1
dgm3k|c10306j c1026ee|0 1
dgkvt|c103882 c102uev|1 0
dgft1|c101e1j c101hhm|0 1
dge36|c100wg0 c101h0o|1 0
dh5v1|c10675z c10689k|1 0
dgy1t|c1052j5 c1067f5|1 0
dgosg|c103ktz c102sq4|1 0
dhivu|c108o21 c108no3|0 1
dhid1|c108k0x c108jrf|0 1
di5tn|c10dxgf c10e9cf|0 1
di0tl|c10dafi c10cfi6|1 0
dhr4d|c10bdkn c10bs9v|0 1
dim2y|c10gzly c10hcjw|1 0
dijwh|c10gctu c10gm03|0 1
dis0v|c10jurj c10iu5t|0 1
din4c|c10he1k c10hmih|0 1
dj68y|c10mmn8 c10lk2o|0 1
dj3kd c10kqi8|c10lmtm c10l90b|0 1
dj28s c10kbl3|c10kn3s c10kfak|0 1
dj26c|c10ko3h c10kfgk|0 1
djqb4|c10q3rx c10qah1|1 0
djkxv|c10p39h c10p0ro|1 0
djhx1|c10ntz3 c10oswf|0 1
djf0d|c10nvzx c10nu88|1 0
djxqb|c10rpuv c10rdz2|1 0
dku1j|c10ylsb c10ylsi|0 1
dl4rq|c11021t c1115tu|0 1
dl10g|c10zcmh c10zkyg|0 1
lwvm0|c2w97kn c2w9epb|0 1
lwptj|c2w82v8 c2w89n1|1 0
lwnec|c2wa0v5 c2w9ln4|1 0
lwl48 c2w5ned|c2w7wcg c2w6zn5|1 0
lw3k8|c2w3bfk c2w4hs8|0 1
ly9vv|c2wklbd c2wmalx|1 0
ly5f4|c2wl0zb c2wmcqa|1 0
ly1qx|c2wkmxa c2wjx8c|1 0
ly1k4|c2ws9ry c2wkhl3|1 0
lxztu|c2wi052 c2wi3il|0 1
lxlku|c2wj417 c2wi5iv|1 0
lxlfj|c2wj04m c2wfmi9|1 0
lxld5|c2we7fb c2we6b0|0 1
lxl4b|c2wh7qf c2wgn2l|1 0
lxdkh|c2wcxfe c2wdjtb|0 1
lx8lg|c2wc9p6 c2whmq7|1 0
lz4wx|c2x11cq c2x0f8e|1 0
lz1lm|c2wsa5n c2wvnjq|1 0
lyr8i|c2wpowq c2wpbb0|0 1
lyp19 c2wnvv6|c2wp5iz c2wow3u|1 0
lykav|c2woax1 c2wmgls|1 0
lyk6i|c2wmjl8 c2wqoyz|1 0
lyevu|c2wla8m c2wosde|0 1
lyetk|c2wlfvv c2wl65q|1 0
m0l22|c2x7lp5 c2x5awy|0 1
m0ca9 c2x11nl|c2x1fqv c2x1482|1 0
m0aw0|c2x3kx2 c2x8fm6|0 1
m086d|c2x8hl8 c2x53bw|0 1
m06n7|c2x0eow c2x2m9u|0 1
m02jd|c2x1x7t c2x2l7v|1 0
m1sw4|c2xe1ej c2xfxk0|1 0
m1nex|c2xci5i c2xc2gh|1 0
m12ul|c2x915y c2xbi87|1 0
m2ruj|c2xoev1 c2xmmuc|1 0
m2rms c2xn0j1|c2xqqda c2xnzi9|0 1
m2obj|c2xmddx c2xmwb0|0 1
m28fi|c2xhd0x c2xh99u|0 1
m20ik|c2xfst4 c2xu2v5|0 1
m44tk|c2y0lh2 c2y1lvt|0 1
m4249|c2y0arv c2y24nm|1 0
m32lb|c2xyzrz c2xp7x6|1 0
m538m|c2ybnte c2ygpwf|1 0
m4mp0|c2y49yk c2y31ci|0 1
m68zz|c2yfm77 c2yfuqh|0 1
m60wm|c2ye620 c2yikuh|0 1
m5pkw|c2ydgof c2ydjk2|0 1
m5nsn|c2ycfvr c2ycdi7|1 0
m5n5m|c2yduo5 c2yeb3a|1 0
m5jzo|c2yhsxh c2yclm6|0 1
m5hpm|c2y9acc c2ycxxc|0 1
m804s|c2zap76 c2yxh8l|1 0
m7uoe|c2yuuys c2yvc1n|1 0
m7rt6|c2ysr3d c2ytp8t|0 1
m7mel|c2yrm16 c2yqy8z|0 1
m6w79|c2ylmwh c2ylfpa|1 0
m6vyq|c2yl2ue c2yltiv|0 1
m6ulz c2ylhv2 c2ylvew|c2ymbd9 c2ym8zg|1 0
m6ulz|c2yn4lo c2ypx4g|0 1
m6r0v|c2ylces c2yjy21|1 0
m8qmd|c2z7dly c2z47qu|0 1
m8mxg|c2z2gdv c2z0uec|1 0
m8dhy|c2yz76s c2yx328|0 1
m9w5l|c2z9yoq c2z8o8s|1 0
m9sjo|c2zav0o c2zb8ed|1 0
m9fs9|c2z6x2f c2z6p9a|1 0
m9c9s|c2z6fjx c2z5g71|0 1
mb33d|c2zieja c2zngmi|0 1
maznx|c2zia6s c2zi5j4|1 0
maw1e|c2zk5uv c2zgs2b|1 0
maqv4|c2zkrvv c2zg233|1 0
mapef|c2ziwb9 c2zk1ui|1 0
mc176 c2zpzcc|c2zqg5r c2zqu2e|1 0
mbvqs|c2zsdwj c2zqrqx|1 0
mbr2x|c2zows4 c2zpqij|0 1
mbhfw c2zlxal|c2zmbzc c2zu33s|1 0
mdbob|c3048fo c306bj3|0 1
md9og c300e81|c301963 c300y86|0 1
md5lz|c305cdl c300gak|0 1
md252|c302vrw c2zz0e2|1 0
metgg|c30bt2n c30bxtw|0 1
meoln|c30cyza c30bcnh|1 0
mejxh|c309jtb c309ku6|1 0
meg6s|c30c9pg c30gviz|1 0
mg09f c30mufv|c30sgsa c30ntxl|1 0
mfy1r|c30sb6n c30nsyf|0 1
mfils|c30mdbe c30q5bh|1 0
mfebh|c30ia5j c30gz2f|1 0
mf85s|c30idgk c30mfe5|1 0
mhgro c30z16m|c30z9xm c30zazt|0 1
mgkjl|c30txiw c30u4ib|0 1
mihnv|c3174zn c316mvh|1 0
mhkei|c313iy7 c312mte|1 0
mj8jx|c31fcx7 c31gev3|1 0
mj8g8|c31ei1j c31epsm|0 1
mj7wj|c32oi9k c32mq2j|1 0
miq6d|c31b6l8 c318h6a|1 0
mimlv|c319zyk c319xbh|1 0
mij4v|c316syh c318c1e|0 1
mke02|c31mdtq c31mkqj|0 1
mkdpm|c31mmxo c31n0dp|0 1
mk9rh|c31nr1a c31mwlj|0 1
mk7jg|c31lqd7 c31mlqs|0 1
mk3yj|c31o2el c31m6fs|1 0
mlkhf|c31yogu c31xe4f|0 1
mliut|c3255f2 c344jjk|1 0
mli1s c31vct6|c31vfj3 c31whp3|0 1
ml9gx|c31v69q c31uw2x|0 1
mmwph|c329azn c326wh6|1 0
mmp8v|c32cglf c328rpn|0 1
mmnkw|c3264lx c32568h|1 0
mmlvk|c326i1n c3272ar|0 1
mo4az|c32hwn3 c32iii3|1 0
mntoj|c32gnr0 c32hm04|0 1
mng03|c32ca9a c32esdy|0 1
mnfdw|c32c878 c32e4jw|0 1
mndvx|c32gnan c32bisu|0 1
mp5cz|c32r83m c32t12a|1 0
mp3jk|c32xk09 c32s5ok|1 0
moulh|c32mwen c32obuj|1 0
mosrq|c32nlgj c32qofa|0 1
moi8t|c32lybj c32lddv|0 1
mpyjy|c32zp57 c32yy0t|0 1
mpr4t c32uoeg|c32vcvh c32ve0u|1 0
mr92a|c33f8sq c337sss|0 1
mqxn2 c335a33|c335k7o c337evy|0 1
mqsin|c333w9t c333xej|1 0
msmjd|c33kw95 c33le3u|1 0
ms9mw|c33hw6z c33fmdj|0 1
ms60o|c33kufm c33jvd5|1 0
ms46m|c33gxjm c33ekx9|0 1
ms3sy c33hmag|c33infk c33hnh7|1 0
mrpqu|c33dlj4 c33blc8|0 1
mrf1i|c33f1yv c33d5ve|1 0
mtsjy|c33tzga c33t7if|0 1
mtjm5|c33vlen c33w3wv|0 1
mth06|c33tsof c33uhhs|0 1
mtex5|c33q7n0 c33sm5v|1 0
mteff|c33pww0 c33p0d9|1 0
mtdku|c33rban c33q2ue|0 1
mtbrj|c33vac7 c33wnpo|0 1
mt1oy|c33ovsd c33qafw|1 0
msunu|c33n9th c33o3hl|0 1
mspes|c33ls9c c33q6y6|1 0
mut6i|c346ani c342zbx|1 0
muppe|c341v8w c343q4v|1 0
mul75|c33yx44 c34jekz|1 0
15shqs|c7pkphg c7pnp4p|1 0
15sc6a|c7pk0vr c7pgd0z|1 0
15s4b4|c7ph5yl c7pgrp0|1 0
15rwia|c7p92bj c7pgsn1|1 0
15rual c7p8owf|c7pa0sg c7p9buz|1 0
15rn0h|c7pb8hm c7p9ivk|0 1
15rd63|c7p4ri9 c7pesxz|1 0
15rcsi|c7p7yk4 c7p3tp6|0 1
15uq5e|c7q8dcq c7pz24w|0 1
15uja5|c7q5wyy c7q65t5|0 1
15uf1e|c7pwk12 c7pzi4p|0 1
15ue7x|c7q4qtp c7q3bv8|0 1
15uczt|c7pzv1u c7q1u7x|0 1
15uc79|c7pzyg5 c7pxio2|1 0
15u6rk|c7ptr4t c7pu8th|0 1
15tx2b|c7pu3gc c7puepe|1 0
15tshq|c7qtt0w c7pt5sd|1 0
15tqav|c7pr4z2 c7px400|0 1
15t4e5|c7prb67 c7pkwvm|0 1
15t27f|c7pqzab c7pm69j|1 0
15szqj|c7pn2pw c7pkmtn|1 0
15swsz|c7pijfg c7pihtd|1 0
15svpj|c7ptcsy c7pltmt|1 0
15sqmq|c7pomnt c7pnh8r|0 1
15wr5y c7qpz67|c7qqjno c7qr35i|0 1
15wmr8 c7qjwuz|c7r9fvq c7ql093|0 1
15whji c7qicxd c7ql7fa|c7qlcdd c7r0atp|0 1
15wgpd|c7qfgqb c7qgue3|1 0
15wdj8|c7qkw12 c7qevxl|1 0
15waps|c7qo2di c7rzvry|0 1
15w90r|c7qiwk9 c7qhghw|1 0
15w853|c7qmi27 c7qov23|0 1
15vynn|c7qauab c7qc5ye|1 0
15vxz9 c7qbsrw|c7qhcd9 c7qcgb6|1 0
15vxz9|c7qovtl c7qg76h|0 1
15vxy0|c7qawbt c7qeuel|1 0
15vv2i|c7qk48m c7qne5g|0 1
15vkqy|c7q6yf4 c7q7fbn|1 0
15v63a c7q5a2p|c7qbzz2 c7q5ed6|1 0
15uy0k|c7q0xb7 c7q1hyz|1 0
15z7x3 c7rbv2c|c7rfbyl c7ris4z|1 0
15yvy0|c7rar9c c7rch4y|1 0
15ygpk|c7r492a c7r04rj|1 0
15y5c9|c7r4ptb c7qyvg1|1 0
15xmyt|c7qr8tw c7qrgyw|1 0
160yp9|c7rofwg c7rnndj|0 1
160ukr|c7ro7t8 c7rqadw|0 1
160syo c7rq0xd|c7rs5j3 c7rqqjz|1 0
160ljs|c7rqe8o c7ruj4p|0 1
160hku|c7rmllo c7rkoyr|1 0
160b7j|c7rn5ej c7rhr2l|0 1
1607pk|c7rsouo c7rh6by|1 0
15zzjv|c7renlt c7red34|1 0
15zrrg|c7ri14n c7rpmc5|0 1
15zqmh c7rbslq|c7rf629 c7re1fw|0 1
15zdjz|c7r85sp c7r8i1o|0 1
1635bu c7sbb8w c7sbclt|c7sd2ue c7sbrdf|1 0
1632f3|c7sczfd c7sc5vb|0 1
162ugv c7sclbr c7sghoo|c7shbts c7sj0lw|1 0
162my2|c7s8w8l c7sajd5|0 1
162g68|c7s3mkh c7s2xbb|0 1
1629e4|c7v4j06 c7s2ccs|0 1
1623au|c7sadim c7s6fy6|0 1
1622cv|c7s7wvr c7s39hy|1 0
1621vk|c7s3ajc c7s2669|0 1
161wfe|c7s2hqs c7rzxs2|0 1
161k4i|c7rym17 c7s79wu|0 1
161jyz|c7ru04u c7s5xbt|0 1
161jk6|c7rx1yg c7rywma|1 0
1617f7|c7rxjz7 c7rx308|1 0
16509z|c7t78bx c7sx1zq|0 1
164wq7|c7sv1p4 c7stx7x|1 0
164jto|c7sqfuq c7sxbbd|0 1
164fyy c7smbic|c7snzh1 c7t57cd|1 0
1648fp|c7skjqv c7skmly|0 1
163utq|c7sh2at c7sh2ls|1 0
163m47|c7shb9x c7suznc|1 0
163hpf|c7sdhwa c7shw4d|1 0
163cmv|c7sd5aa c7scd3m|1 0
163a4e c7sefkc c7sf5fc|c7shhuo c7sffxw|1 0
163812|c7sens8 c7so1zz|0 1
167pum|c7tnh3d c7tk5ut|0 1
167ekj|c7tm80a c7tijuf|0 1
167c22|c7tjfq0 c7to1jk|1 0
167aqo|c7timvu c7tjepp|0 1
166ziu|c7tc7lk c7tcg3y|0 1
166zax|c7tnfcp c7tb1fs|0 1
166vc5|c7ta2d8 c7taxfo|0 1
166tzt c7tlp67|c7tnjhz c7tnfvt|1 0
166sxq|c7tds7j c7tcfj8|0 1
166rc5|c7tq067 c7tb0gy|1 0
166ra6|c7tblnk c7tbk3i|0 1
166pi4|c7tfp3n c7td7h0|0 1
166lmp|c7t8gvb c7t7sek|0 1
16600w|c7t6ilp c7t581e|0 1
165tin|c7tnojg c7t0y1e|1 0
169ykf|c7u3fvb c7ubi46|1 0
169xq7|c7u4xq3 c7u6qx7|1 0
169t6v|c7u8e5u c7udcyj|0 1
169rch|c7u5i8d c7u9u87|1 0
169r2y|c7ub860 c7u2b7j|0 1
169d7k|c7u306u c7u2xm0|1 0
1695y2|c7u4rh3 c7u502r|1 0
168w9e|c7u67iy c7tw1dl|1 0
168gvw|c7tx0xf c7ttbf4|0 1
167wxp|c7trb75 c7tjrfp|1 0
16cbvh|c7uvxxi c7uv2wg|1 0
16c4ld|c7up8hz c7v1quz|0 1
16c3m7|c7uqmuv c7uod6q|0 1
16buwr|c7uli4w c7ur1rj|1 0
16broj|c7umacl c7umpmb|0 1
16br1x|c7uk19c c7ujtkf|0 1
16bns7|c7umdq3 c7up81u|0 1
16b88r|c7ujxbu c7ufys8|0 1
16b734|c7uehcy c7uebm1|1 0
16av3j|c7ub86h c7uby0l|1 0
16afa6|c7u89a7 c7vib71|1 0
16adfh|c7ulwi4 c7ui3c3|1 0
16a63h|c7uivlb c7uluz5|0 1
16a4aa|c7u49y4 c7u49kg|1 0
16el5s|c7wab5k c7vj4js|0 1
16efqx|c7ve20y c7vglu0|0 1
16eej0|c7vioox c7vaeyy|1 0
16ealh|c7v7uks c7v7t45|1 0
16e1cp|c7v87ex c7v6g3r|0 1
16e05s|c7vcili c7v69cf|0 1
16di5t|c7vfqio c7v8jxz|1 0
16cnkj|c7v9ped c7uwefn|0 1
16gk61|c7vupfw c7vyxer|1 0
16gfiv|c7vs0ss c7vrz6r|1 0
16g5wo|c7vrd3x c7vxln9|1 0
16g1ci|c7vplna c7voizp|1 0
16fwzf|c7w1qfb c7vvjlz|0 1
16fuh6|c7vrx9t c7vtpxd|0 1
16fr7p|c7vt2im c7vn8or|0 1
16exmk c7veogy c7vh6hc c7vh9dh c7vhckb|c7vhpq7 c7vjiiz|1 0
16inds|c7wh9be c7wn2h4|0 1
16ijo8|c7wnt5w c7wq3qv|1 0
16icpq|c7wboi6 c7wip9l|1 0
16hzn1|c7w7p1b c7w7p9i|0 1
16hz6s|c7w8r7r c7w9ppe|0 1
16hvf6|c7wjle1 c7wa86s|1 0
16huk5|c7wa5cc c7wd3lu|0 1
16hs05|c7w795v c7w6byu|0 1
16hji1|c7w5lwe c7w5hzr|1 0
16hcdc c7w2fmy|c7wntnh c7w2m3q|0 1
16gp56|c7vvnfc c7vyr4f|0 1
16kvdd|c7x7k1l c7wy6tg|0 1
16ktfm|c7x8ys9 c7xa8j8|1 0
16kqv6 c7wz22h c7x04hr|c7x9mgx c7xbhhe|0 1
16kqeo|c7x5ghr c7wx6e5|1 0
16khf9|c7wxa3x c7wv2dq|1 0
16kg26 c7wveld|c7ygr1w c7wzvpm|0 1
16kefy|c7wtmjp c7wtmca|1 0
16kaiw|c7x3mnb c7x7dws|1 0
16k9n0|c7wv3xg c7wwsks|1 0
16k9a6|c7wt8bg c7x0fie|0 1
16k5xl|c7x98q7 c7wtpv5|0 1
16k3es|c7x7dvy c7wtpfw|0 1
16jxpp|c7wr7ac c7ww0li|1 0
16ju7r|c7wvpv7 c7wz6bn|1 0
16jstf c7wp4w9|c7wthfa c7wqpeh|1 0
16jstf c7wpdfr|c7wrk5u c7wqtci|1 0
16j53e c7wj8yo|c7wjvw8 c7wli00|1 0
16iynv|c7wlqrp c7wpnlw|1 0
16n7ky|c7xp7tl c7xjq6h|0 1
16n2y2|c7xicaa c7xk4xr|1 0
16n2dl|c7xnr49 c7xmr3h|1 0
16mw64|c7xpiuj c7xh856|0 1
16mvib|c7xnphm c7xjutj|1 0
16moqh|c7xpz6j c7y2dd0|0 1
16moad|c7xnlou c7xhupo|0 1
16mmh8|c7xinle c7xfl1f|1 0
16mho6 c7xdgpv c7xenmy|c7xeprk c7xg9r0|0 1
16mho6|c7xijza c7xofuf|1 0
16mbvx|c7xgqh7 c7yafsb|1 0
16m9g4|c7xcpe6 c7xmhc4|0 1
16m7s8|c7xb7dl c7xaab5|1 0
16m2n1|c7xji27 c7xdzt4|0 1
16ll8r|c7xarfw c7xjuzb|1 0
16lh4h|c7x3jbq c7x5v5c|1 0
16lgya|c7xi2vd c7xhtu2|1 0
16pnam|c7yes3i c7ychdx|0 1
16pm7o|c7y9a4b c7yh0ie|1 0
16pln3|c7ya0re c7yfmiy|0 1
16ph9d c7y78ep|c7ydawv c7ye2mc|0 1
16p2k1|c7yal1k c7yhb91|0 1
16p2by|c7y4y9k c7y7skt|0 1
16ozyj|c7yfen2 c7y7qz7|1 0
16orkq c7xxc8q c7xxqob|c7xxwuu c7y969w|1 0
16nloh|c7xn1jq c7xniin|0 1
16nixq|c7xrv55 c7xr36q|0 1
16s5sg|c7z1c8w c7z14sl|0 1
16rybd|c7ytcbe c7yumlo|1 0
16ry7r c7ywy29|c7yxt1i c7yy1g2|0 1
16rur0|c7yrkzf c7yrt56|0 1
16rsd3|c7yx5w2 c7yur5t|1 0
16rg3s|c7ytumt c7yx9t8|0 1
16r2uy|c7yunur c7yjsve|0 1
16r0ei|c7ynsqw c7yjr7j|1 0
16qszc|c7yhdpu c7yhdrh|1 0
16qo0f|c7ygfuk c7ynaxe|1 0
16qnmp|c7zx0ht c7ygbdm|1 0
16qi33|c7ygyyf c7yeotd|0 1
16q45s c7ydqd7|c7ye6va c7yhhcn|0 1
16pzkd|c7y9nqc c7y9i87|0 1
16uhi8|c7zh8ph c7zl0j7|0 1
16uckc c7zg9cp|c7zhl1u c7zgvgq|1 0
16tdsm|c7zavui c7zj0d1|1 0
16takp|c7z62bo c7z86po|1 0
16t8q8|c7z5rec c7z4uqw|1 0
16sugx|c7z2csi c7z3l4c|1 0
16spat|c7z4wdu c7z46ln|0 1
16sf6d|c7z2f2q c7z21gs|1 0
16sawe c7yxpzf|c7z41bm c7yy6kg|0 1
16wc3i|c808idx c802t1c|0 1
16vy42|c80042q c7zy1lw|0 1
16vw0v|c800lhv c7zyevk|1 0
16vnv3|c805g4g c7zy01v|1 0
16vka4|c7zxb7h c7zs2sb|1 0
16vgza|c7zvfmz c7zz5o6|0 1
16ve9x c7zpif4|c7zt2xt c7zuxtz|1 0
16uwj0|c7zlr7u c7zkpgz|0 1
16utqf c7zlyrt|c7znz4e c7zmb2r|0 1
16utqf|c7zn8pz c7zpmcc|1 0
16ye7m|c80qgc1 c80jpre|0 1
16ydjq c80idlj c80mfxc|c80oq0n c80qwpw|0 1
16y9dz|c80sqlw c80n88k|1 0
16y4b8|c80kj89 c80ksbt|0 1
16y1k0 c80exp1|c80gcel c80gri3|1 0
16xtjm|c80jcrs c80qb5s|1 0
16xqzy|c80d59q c80cr5r|0 1
16xovs|c80hrgd c80hp2b|0 1
16xidv|c80cska c80bxmr|0 1
16xbnh|c80m1cl c80cfyq|1 0
16x0ji|c808piy c80dq5y|0 1
16wxrn|c807msa c8089he|1 0
16wjk5|c803v9c c800z9l|0 1
170nwd c81aii3|c81bx25 c81icgc|1 0
170ksz|c81mpw3 c81et78|0 1
170em2|c81cf2a c819hw9|0 1
17060w|c81si59 c8118mr|1 0
16zswx|c817tze c80z8p3|1 0
16zrbh|c80vbur c813u2v|1 0
16zoz2|c80zkax c80zvnh|1 0
16zjpv|c80z2rq c8c399l|0 1
16zik9|c811aiw c80uwa3|1 0
16zaku|c81505j c80xsqc|1 0
16ysxr|c80mss0 c80mkhk|1 0
16ylto|c80mcke c80kgfv|0 1
17332w|c81r83u c81uc8c|1 0
172wid|c821vsx c820b1u|0 1
